id,user,post
8973,2986,30929
8974,22547,10678
8975,19939,35079
8976,11425,30744
8977,19377,34390
8978,12998,30118
8979,3398,7240
8980,7371,16866
8981,7177,33271
8982,15977,23242
8983,8648,18098
8984,1837,28054
8985,15437,7572
8986,12469,27287
8987,10495,27107
8988,10183,28634
8989,10078,36955
8990,16136,15316
8991,4299,22745
8992,10353,31059
8993,7639,35573
8994,19660,33251
8995,21269,2572
8996,9990,4001
8997,17864,22328
8998,8366,19540
8999,22382,14480
9000,9472,38618
9001,22701,1349
9002,19065,6818
9003,613,2569
9004,10266,20045
9005,7726,37374
9006,10729,36748
9007,8494,537
9008,4268,32651
9009,10013,18552
9010,191,35087
9011,2101,912
9012,16167,23530
9013,18694,32392
9014,5239,8772
9015,19456,23626
9016,20566,25561
9017,22233,14203
9018,14975,8332
9019,6593,13436
9020,18585,33668
9021,6769,6922
9022,13742,33351
9023,14658,14623
9024,16229,27608
9025,21361,13287
9026,17921,36249
9027,4469,13023
9028,1999,734
9029,4033,27570
9030,8280,18720
9031,2614,28438
9032,3910,5504
9033,15172,23541
9034,14863,2527
9035,17059,34631
9036,11950,23047
9037,22587,18388
9038,15161,33053
9039,23215,27410
9040,12468,9117
9041,22354,36544
9042,18890,2747
9043,3647,34041
9044,18610,30806
9045,21976,370
9046,5005,30619
9047,22221,34375
9048,4118,3780
9049,18483,34401
9050,14762,12574
9051,2862,9643
9052,8883,37335
9053,3783,29686
9054,15532,37630
9055,22762,27956
9056,24291,22028
9057,4867,22608
9058,20001,35633
9059,2104,36154
9060,18065,13658
9061,22265,10314
9062,13137,4731
9063,20479,9445
9064,5653,20901
9065,20707,5059
9066,14542,12246
9067,14188,6196
9068,16290,1704
9069,8818,12630
9070,19722,16663
9071,14145,24808
9072,9954,9736
9073,19640,24357
9074,21572,13903
9075,4782,13909
9076,24528,1626
9077,5753,6259
9078,16082,8229
9079,11541,15461
9080,8908,21344
9081,7917,31219
9082,16174,7421
9083,9376,12382
9084,6701,28437
9085,24530,11183
9086,5938,24598
9087,20224,18316
9088,23867,14494
9089,4654,1866
9090,13565,11708
9091,22267,22889
9092,21592,16101
9093,2251,30408
9094,10364,16852
9095,12724,20876
9096,22416,4256
9097,21660,36506
9098,23810,37469
9099,7816,39975
9100,918,16246
9101,15000,23161
9102,14507,9868
9103,11305,23046
9104,21181,10183
9105,20808,38801
9106,20996,32956
9107,21989,9966
9108,11320,11122
9109,16269,17161
9110,3002,3981
9111,8768,9901
9112,7707,29098
9113,2187,8335
9114,2891,30566
9115,369,677
9116,8344,28085
9117,16898,8291
9118,2034,36221
9119,15086,18466
9120,9167,16576
9121,10208,6189
9122,23171,15918
9123,21469,23329
9124,7944,36044
9125,19923,9129
9126,7534,7608
9127,18170,36018
9128,8786,10006
9129,19624,18242
9130,12720,11843
9131,2551,36025
9132,2690,23012
9133,13142,28082
9134,12489,38711
9135,5681,1105
9136,18485,26390
9137,23836,9231
9138,6929,2816
9139,20932,2475
9140,17200,25540
9141,6389,6747
9142,777,33689
9143,19932,24099
9144,21174,37107
9145,5537,19357
9146,11057,3843
9147,655,3361
9148,5617,33945
9149,23480,3369
9150,8519,34162
9151,738,31105
9152,5977,25271
9153,5608,32999
9154,10782,15106
9155,7958,12563
9156,13025,27515
9157,13707,28275
9158,17721,16927
9159,505,9671
9160,14781,18702
9161,5301,12789
9162,10367,20387
9163,9254,35786
9164,191,38324
9165,23192,11147
9166,12122,24806
9167,9192,34821
9168,23022,26574
9169,20384,38358
9170,7890,4319
9171,1278,24133
9172,10497,14599
9173,24928,19676
9174,8013,28375
9175,5246,19694
9176,18800,12592
9177,21878,21781
9178,18884,2298
9179,19584,21361
9180,22850,19542
9181,1353,1281
9182,20378,17916
9183,1940,2215
9184,14204,32243
9185,15009,19473
9186,6335,17692
9187,14781,8237
9188,15986,5361
9189,8815,1706
9190,9604,36256
9191,11420,23117
9192,13472,13877
9193,1410,33136
9194,7084,19341
9195,17507,20193
9196,8896,24109
9197,13246,3019
9198,18004,18044
9199,24216,11784
9200,3328,1925
9201,12519,5752
9202,14521,2758
9203,16619,34282
9204,24802,2871
9205,24823,6270
9206,23476,22640
9207,3961,26316
9208,178,26167
9209,16564,31145
9210,24763,18778
9211,9191,15994
9212,19157,4079
9213,15337,16705
9214,20356,34436
9215,21570,12567
9216,23374,22165
9217,4272,9665
9218,19654,195
9219,3875,36986
9220,13703,30970
9221,5713,22185
9222,6464,29986
9223,22088,24346
9224,16157,35013
9225,23016,1592
9226,17357,173
9227,16030,18152
9228,23574,34357
9229,1989,33772
9230,10849,13886
9231,9729,36703
9232,16032,10141
9233,3810,1369
9234,11552,3637
9235,7491,11873
9236,2630,22190
9237,13476,31255
9238,18859,32996
9239,6266,39064
9240,13432,28869
9241,22192,30182
9242,6267,26146
9243,20458,10018
9244,11376,12160
9245,16993,14445
9246,1189,7917
9247,24140,31744
9248,15014,8585
9249,19119,23235
9250,5084,39409
9251,11931,16092
9252,18896,15350
9253,14438,4712
9254,22886,13351
9255,24126,31983
9256,7854,17175
9257,24135,25945
9258,22325,2472
9259,18798,3534
9260,17382,17882
9261,3788,35258
9262,22198,16451
9263,24111,3378
9264,24910,6737
9265,7588,26721
9266,19325,33340
9267,20472,20659
9268,18184,21161
9269,1919,33003
9270,766,19901
9271,8316,26362
9272,1185,11812
9273,2976,9977
9274,4063,38865
9275,15932,37625
9276,9162,30940
9277,17649,10677
9278,10804,33023
9279,4764,12341
9280,943,22504
9281,1848,18573
9282,22971,5687
9283,6168,39604
9284,5671,26509
9285,15042,27482
9286,1947,15782
9287,8168,18160
9288,5940,35044
9289,23058,1242
9290,2508,13522
9291,1932,31292
9292,12506,23947
9293,2129,10774
9294,1577,18643
9295,4324,32297
9296,18629,7525
9297,884,29203
9298,20013,25098
9299,4222,8942
9300,3407,13860
9301,569,39408
9302,23811,36677
9303,20279,25202
9304,7485,20223
9305,9431,12601
9306,16017,4744
9307,18190,7294
9308,5044,37103
9309,3066,27589
9310,21430,17333
9311,10647,10232
9312,8834,3464
9313,18678,15782
9314,7090,36677
9315,11339,30019
9316,18151,39334
9317,4617,34054
9318,16832,957
9319,13470,18669
9320,19921,9981
9321,13969,21072
9322,15313,19188
9323,14243,5212
9324,19064,22635
9325,20644,24700
9326,19822,37404
9327,7473,25619
9328,9971,13687
9329,23983,38462
9330,3551,6908
9331,6038,30018
9332,13842,6319
9333,18395,34619
9334,7409,35951
9335,7789,2120
9336,8065,27690
9337,22972,24263
9338,11164,7722
9339,18518,12864
9340,10506,38306
9341,22565,38797
9342,14734,33074
9343,17503,6633
9344,14739,29310
9345,19113,10837
9346,14419,31431
9347,1188,7431
9348,97,39340
9349,6065,8187
9350,8976,14180
9351,11291,4906
9352,24056,22650
9353,2866,21123
9354,14847,25449
9355,154,33817
9356,5868,33085
9357,8737,1693
9358,17425,4427
9359,2881,8573
9360,1303,12126
9361,9583,13226
9362,6311,14802
9363,2257,23561
9364,21632,36364
9365,4153,8102
9366,8288,1772
9367,9212,16974
9368,16438,28239
9369,6924,17911
9370,24800,24882
9371,16991,22990
9372,9024,23538
9373,25000,34232
9374,1440,7014
9375,4699,28561
9376,7542,18210
9377,1080,18905
9378,14381,12185
9379,11830,1082
9380,14767,4793
9381,7654,30079
9382,19495,18589
9383,4536,32727
9384,11923,4128
9385,3437,4992
9386,2599,8341
9387,19110,22392
9388,22963,29441
9389,5102,35568
9390,324,24407
9391,8683,32019
9392,274,30198
9393,2330,723
9394,8636,25338
9395,11856,18381
9396,18590,19289
9397,2981,34798
9398,12141,35958
9399,6506,926
9400,22568,10055
9401,21140,25825
9402,5498,39780
9403,8430,15423
9404,10546,38148
9405,18445,31085
9406,13568,376
9407,10135,2345
9408,19288,27385
9409,9253,11338
9410,9009,1343
9411,8328,23223
9412,17539,20073
9413,2742,27598
9414,22412,29920
9415,1962,11473
9416,1904,7664
9417,11836,7088
9418,2453,9058
9419,17906,29442
9420,12535,878
9421,24207,19082
9422,2081,26561
9423,15018,29295
9424,12034,12180
9425,10890,9559
9426,4904,4296
9427,18615,31203
9428,7342,38331
9429,15678,30298
9430,12270,16340
9431,4542,38261
9432,23210,30121
9433,14598,33643
9434,11522,15680
9435,14675,13282
9436,14554,16369
9437,19760,13666
9438,8827,28952
9439,13479,4474
9440,11706,8927
9441,18686,1805
9442,8685,29479
9443,16745,11421
9444,11524,37009
9445,11464,22993
9446,14178,32054
9447,12820,23772
9448,9531,10368
9449,22083,7918
9450,9578,29074
9451,21123,27260
9452,14660,12907
9453,15632,26691
9454,18996,26957
9455,11736,29909
9456,21506,30790
9457,13275,17737
9458,3551,33671
9459,1530,3928
9460,6356,24462
9461,15824,33667
9462,24562,3871
9463,8903,12112
9464,18084,36050
9465,6614,5244
9466,23680,4019
9467,9376,31311
9468,21281,32563
9469,417,6780
9470,7550,18081
9471,15712,3075
9472,20724,38390
9473,19746,12736
9474,17018,2192
9475,23677,39615
9476,5366,2741
9477,19949,36956
9478,11786,38015
9479,10245,9904
9480,10233,31527
9481,23579,14200
9482,17109,36051
9483,19437,1503
9484,12840,37183
9485,8874,7389
9486,4200,20703
9487,13700,15811
9488,13281,3573
9489,4431,16460
9490,11506,33311
9491,18238,33414
9492,397,33457
9493,13897,11194
9494,19819,6535
9495,5084,30725
9496,17116,37030
9497,12480,3878
9498,14085,21459
9499,16950,6140
9500,10003,28092
9501,1348,8950
9502,9503,35541
9503,11225,4146
9504,19384,22023
9505,914,18081
9506,19307,28325
9507,8009,138
9508,19403,30908
9509,640,29863
9510,12789,10901
9511,3637,23732
9512,18195,21838
9513,23079,16855
9514,9264,8736
9515,351,36340
9516,18076,31969
9517,20007,15353
9518,21472,32776
9519,6837,22784
9520,10045,33359
9521,22354,14448
9522,23536,29618
9523,12592,28184
9524,20382,9716
9525,20941,14262
9526,24124,32568
9527,4611,33238
9528,15109,22336
9529,23076,4934
9530,5284,16170
9531,7211,12528
9532,17428,13721
9533,10799,1043
9534,1125,39212
9535,13815,13295
9536,20547,31985
9537,6577,15591
9538,4052,13727
9539,22557,17788
9540,14980,9587
9541,1063,2758
9542,8001,33915
9543,8049,38738
9544,17043,8034
9545,4698,6157
9546,13966,24381
9547,8529,37021
9548,12241,25020
9549,23333,35631
9550,23563,18973
9551,2291,1607
9552,15768,20390
9553,24380,36753
9554,24825,38178
9555,7261,245
9556,6197,21404
9557,22562,7704
9558,16404,5284
9559,23652,30996
9560,16671,9276
9561,6765,2400
9562,2689,32423
9563,7389,6351
9564,5193,14929
9565,19431,7971
9566,2153,32577
9567,14994,32378
9568,3817,542
9569,21513,21520
9570,12484,25695
9571,16818,3084
9572,5375,31388
9573,14086,18806
9574,6580,27661
9575,23587,22236
9576,5701,1856
9577,10631,9914
9578,21227,1590
9579,12709,25298
9580,16965,23223
9581,3218,10102
9582,24287,2393
9583,15412,26269
9584,16357,38003
9585,15903,24192
9586,19375,4663
9587,18380,22547
9588,10974,33804
9589,23801,5713
9590,16342,20896
9591,10254,17348
9592,8599,9396
9593,10204,35711
9594,1337,38339
9595,6738,20913
9596,11473,28494
9597,16457,27773
9598,12969,38506
9599,2265,9617
9600,14075,14274
9601,22075,36769
9602,8532,15120
9603,21270,11018
9604,5411,29422
9605,9620,15476
9606,11630,5435
9607,24395,9145
9608,8764,39844
9609,4328,9956
9610,24530,14163
9611,3086,19486
9612,9899,30651
9613,23724,35676
9614,19853,34867
9615,8591,103
9616,11717,29987
9617,20808,35348
9618,21929,28836
9619,3699,30994
9620,16118,19601
9621,10334,30356
9622,8863,24604
9623,24359,19582
9624,3882,8795
9625,20852,13168
9626,1243,22712
9627,11016,28304
9628,12159,35515
9629,19235,19228
9630,19737,6613
9631,11946,3390
9632,16030,20900
9633,2612,34833
9634,19525,21455
9635,19751,8079
9636,14464,21573
9637,23668,14641
9638,10693,14741
9639,5036,13447
9640,12169,15571
9641,21806,12428
9642,8253,12281
9643,19123,29242
9644,20872,36868
9645,23676,265
9646,11479,4721
9647,6506,6871
9648,8453,34501
9649,11804,12324
9650,18972,15957
9651,21413,19166
9652,2725,21661
9653,13364,5517
9654,1661,31715
9655,7413,20708
9656,19704,22312
9657,5131,1354
9658,20610,34826
9659,1957,1966
9660,2215,7884
9661,7418,29051
9662,19111,16932
9663,24962,29200
9664,9590,32284
9665,23765,31718
9666,11479,20567
9667,5789,36641
9668,2591,8689
9669,3475,13802
9670,16104,14531
9671,3204,25200
9672,16508,39256
9673,3488,10626
9674,7742,956
9675,5056,16322
9676,22901,29464
9677,18663,3674
9678,603,34692
9679,10939,38681
9680,3277,27609
9681,8968,4128
9682,6959,30744
9683,15430,37982
9684,10555,31484
9685,14456,5535
9686,8007,20262
9687,16797,14219
9688,4974,9719
9689,8559,16133
9690,11099,39756
9691,12350,21616
9692,852,18866
9693,21054,10211
9694,13144,32297
9695,17867,15938
9696,3211,33653
9697,3193,22203
9698,87,20025
9699,9220,12678
9700,24865,15929
9701,3043,8343
9702,6908,11133
9703,21248,38642
9704,5033,15198
9705,15599,21382
9706,2070,18555
9707,1220,39994
9708,17618,25148
9709,22493,4953
9710,9442,31399
9711,879,15508
9712,6459,10016
9713,7643,5929
9714,8107,22042
9715,4444,15775
9716,17273,29207
9717,21931,16435
9718,16924,33905
9719,2470,30570
9720,17817,39972
9721,24140,22055
9722,16205,18222
9723,13287,16864
9724,1266,8423
9725,11127,7213
9726,20570,4683
9727,3826,27567
9728,15218,31673
9729,9326,34278
9730,14777,24040
9731,21192,15126
9732,9000,29027
9733,6256,20784
9734,15861,15056
9735,21030,18966
9736,16148,31510
9737,23106,25146
9738,22065,14401
9739,24193,37225
9740,11497,12823
9741,11621,8011
9742,14559,3604
9743,22691,16241
9744,20678,15291
9745,13652,36191
9746,11962,19290
9747,18165,32433
9748,6650,6826
9749,24998,3671
9750,10314,12329
9751,14604,27365
9752,23496,32913
9753,1678,6376
9754,20001,7375
9755,24433,20434
9756,7816,19751
9757,23845,12318
9758,11712,26164
9759,19038,30824
9760,2028,24612
9761,8711,5053
9762,20427,15938
9763,8621,6673
9764,9125,31020
9765,19209,29798
9766,22337,11838
9767,782,23798
9768,7302,21174
9769,24394,2939
9770,7869,8237
9771,12119,32091
9772,13406,39539
9773,5789,7267
9774,1767,4338
9775,11744,16422
9776,19724,7035
9777,16598,6630
9778,13935,12161
9779,23595,19701
9780,23560,13015
9781,1043,39961
9782,15372,23283
9783,21545,509
9784,875,33624
9785,21073,2640
9786,9144,14362
9787,1922,4381
9788,12430,20000
9789,23059,36310
9790,20623,23347
9791,9982,35020
9792,15598,11857
9793,553,8697
9794,16695,17299
9795,18497,2562
9796,3839,39156
9797,18353,16443
9798,2647,10572
9799,12585,5989
9800,19650,33801
9801,5122,21248
9802,23233,6994
9803,21338,23065
9804,17863,36334
9805,10972,2448
9806,9750,12700
9807,21158,20716
9808,20360,24716
9809,107,8724
9810,12762,32128
9811,2418,18136
9812,12359,24087
9813,6582,36262
9814,13144,34285
9815,13770,29480
9816,11544,16417
9817,2460,20773
9818,21852,30987
9819,2182,16240
9820,12834,4694
9821,1502,866
9822,9444,24521
9823,7238,17296
9824,11061,13961
9825,1533,24892
9826,24080,6303
9827,15984,21199
9828,13676,18477
9829,19698,9180
9830,9397,21775
9831,13510,28093
9832,5429,2620
9833,20387,8354
9834,5020,38758
9835,1847,30887
9836,18960,10288
9837,7027,19973
9838,17345,20751
9839,15535,35048
9840,17677,11610
9841,3091,16074
9842,8434,35596
9843,21560,39931
9844,11827,11953
9845,5613,15990
9846,7845,14979
9847,11137,33372
9848,9476,36486
9849,13690,27013
9850,6943,10712
9851,17378,37811
9852,5011,38891
9853,10533,13457
9854,5436,9809
9855,17936,22516
9856,5595,4640
9857,555,22435
9858,5348,10337
9859,13807,37338
9860,18637,35098
9861,5814,30848
9862,14367,18465
9863,15474,2048
9864,23867,19341
9865,9411,10076
9866,8589,18801
9867,1073,5753
9868,7393,15348
9869,16709,8248
9870,22801,26740
9871,22569,36653
9872,846,7530
9873,11113,27938
9874,12794,27384
9875,8391,25599
9876,18997,35882
9877,16065,12284
9878,5337,2665
9879,1846,15201
9880,3798,18306
9881,16979,5314
9882,2832,5532
9883,10166,13066
9884,18648,25575
9885,15950,26271
9886,14836,19242
9887,17023,27463
9888,1052,3892
9889,1508,25442
9890,2048,15278
9891,8121,20171
9892,7527,27509
9893,21422,24062
9894,19152,2958
9895,6724,28522
9896,13395,18756
9897,2956,36658
9898,20237,2757
9899,9689,34410
9900,18307,6035
9901,24850,600
9902,16316,24730
9903,23652,1709
9904,13292,39423
9905,8988,19234
9906,21083,16089
9907,6767,9538
9908,24262,25633
9909,3437,2981
9910,12553,4516
9911,18761,8224
9912,16258,35545
9913,9324,29253
9914,19867,4364
9915,11089,11957
9916,14769,37877
9917,19686,22743
9918,15531,13113
9919,15323,15483
9920,10735,24313
9921,10851,19484
9922,23139,36271
9923,21191,25376
9924,22019,33284
9925,4375,30407
9926,13132,27759
9927,22019,36002
9928,23867,15931
9929,20966,37732
9930,24085,3308
9931,2173,20333
9932,24307,16242
9933,16566,5180
9934,18361,28245
9935,10378,18742
9936,12650,34577
9937,6045,16202
9938,23663,1455
9939,12538,26414
9940,24102,24656
9941,22939,16089
9942,10185,13324
9943,4420,23235
9944,24344,25252
9945,16634,31680
9946,9934,24789
9947,16305,30975
9948,21819,27027
9949,24640,19456
9950,9989,20932
9951,16451,293
9952,16013,39945
9953,4876,36493
9954,14947,765
9955,4833,15606
9956,13193,20672
9957,18225,27500
9958,13486,23873
9959,1444,1646
9960,13724,36506
9961,23086,16893
9962,19907,28279
9963,1111,37166
9964,13772,6460
9965,12024,39242
9966,2894,38596
9967,5758,4805
9968,13883,1321
9969,17847,1838
9970,6505,19973
9971,6991,30232
9972,9896,7129
9973,7441,38783
9974,11779,402
9975,863,15384
9976,24434,38725
9977,7329,33519
9978,3919,18526
9979,11324,3865
9980,13405,19124
9981,17359,17012
9982,6560,30454
9983,22866,19613
9984,6145,20436
9985,21764,13033
9986,19943,14395
9987,11046,36987
9988,24309,37843
9989,4961,27477
9990,19573,28158
9991,10045,23475
9992,23837,22111
9993,15110,38650
9994,14066,13160
9995,18077,14499
9996,3535,22899
9997,15808,16017
9998,18005,17012
9999,10674,3456
10000,4070,7911
10001,17927,36583
10002,3122,17246
10003,6057,23
10004,22168,35548
10005,11122,20304
10006,14904,6427
10007,16889,34164
10008,16131,31450
10009,23168,21529
10010,3751,35459
10011,22636,4755
10012,20770,17478
10013,4638,20308
10014,7946,18435
10015,637,4646
10016,18614,9510
10017,19952,7114
10018,21222,6053
10019,15368,28948
10020,20268,32555
10021,14000,38523
10022,5506,13712
10023,16327,11291
10024,9072,31326
10025,23079,29728
10026,10577,5807
10027,14076,16240
10028,4647,36375
10029,24339,5114
10030,19073,17329
10031,17811,27874
10032,8985,13091
10033,4563,32207
10034,12000,20715
10035,11045,30594
10036,2629,10108
10037,11708,578
10038,12059,16703
10039,24590,22993
10040,22143,5991
10041,24568,35469
10042,20524,31839
10043,14257,31187
10044,5272,31583
10045,1695,16203
10046,18478,1995
10047,10826,4457
10048,9323,29432
10049,16388,26817
10050,13505,1630
10051,19147,4352
10052,10591,23761
10053,628,30840
10054,13678,1676
10055,21549,34816
10056,16497,8896
10057,15301,23220
10058,8501,39500
10059,16453,23379
10060,16076,39206
10061,12845,37409
10062,21862,26721
10063,16444,36300
10064,22296,31074
10065,694,26488
10066,2642,38791
10067,16143,34116
10068,13738,17011
10069,8033,14508
10070,14803,28490
10071,17473,39909
10072,16222,10754
10073,13150,33696
10074,24716,12988
10075,6285,3249
10076,24642,22539
10077,7002,29038
10078,6954,1244
10079,14504,3650
10080,4784,23333
10081,20039,6953
10082,7017,33249
10083,8991,20336
10084,1146,35582
10085,15950,5951
10086,11657,14006
10087,22094,30056
10088,16338,25027
10089,5204,8122
10090,993,24223
10091,3159,10532
10092,22012,15514
10093,8721,14079
10094,6458,7015
10095,24528,6277
10096,719,8454
10097,20934,38535
10098,11139,33634
10099,22486,9661
10100,18738,3452
10101,14405,37028
10102,5556,28147
10103,18134,34302
10104,18581,6182
10105,14543,31711
10106,5128,14616
10107,11497,21849
10108,14564,15101
10109,2,7679
10110,24002,33376
10111,15306,622
10112,16336,39350
10113,10277,26524
10114,22144,4155
10115,19592,252
10116,21608,11937
10117,19429,25812
10118,12152,15146
10119,6907,4788
10120,1501,20597
10121,4494,11910
10122,21823,8331
10123,15743,4341
10124,21301,19389
10125,10591,21788
10126,16068,23028
10127,3058,3420
10128,7131,32710
10129,4292,12135
10130,7032,3969
10131,22015,1308
10132,19869,13236
10133,2836,12174
10134,5099,37864
10135,8964,8851
10136,18138,22909
10137,13189,33221
10138,18101,34017
10139,22296,35611
10140,252,36736
10141,24357,13460
10142,23457,38035
10143,17987,27287
10144,8895,7960
10145,6232,14030
10146,8615,26224
10147,18071,5725
10148,5468,33414
10149,6717,2795
10150,22234,6255
10151,17108,11894
10152,5276,19846
10153,13200,34349
10154,9902,27581
10155,10609,20087
10156,23091,33950
10157,7506,24094
10158,12609,23831
10159,11480,31198
10160,8868,11715
10161,15642,35704
10162,4829,33421
10163,6877,23499
10164,24580,13408
10165,8205,30829
10166,11189,39048
10167,4428,6691
10168,16489,38704
10169,17501,11389
10170,19074,34013
10171,2102,35605
10172,12955,24719
10173,23370,3149
10174,8860,23682
10175,3199,18235
10176,16344,33677
10177,3625,13168
10178,13722,39291
10179,23760,31098
10180,23983,2388
10181,2195,17644
10182,342,18831
10183,14947,32894
10184,7526,5986
10185,12337,39439
10186,23333,16669
10187,13218,15715
10188,466,33220
10189,18008,7294
10190,4067,18801
10191,18033,30436
10192,2637,6614
10193,4853,15810
10194,17930,13305
10195,12424,7586
10196,10691,34979
10197,23643,28073
10198,20936,7661
10199,15705,24083
10200,10690,31479
10201,6463,3631
10202,3931,38296
10203,5127,22203
10204,23929,18356
10205,9373,11674
10206,2552,19631
10207,15904,1601
10208,10899,35348
10209,23074,29420
10210,17008,9668
10211,15696,5786
10212,24272,5871
10213,22266,22095
10214,11570,8785
10215,13035,2398
10216,8047,27470
10217,18726,12390
10218,12373,23493
10219,13072,2395
10220,2267,7623
10221,2255,31093
10222,6108,21536
10223,10066,22398
10224,8380,13313
10225,15689,36744
10226,8297,17896
10227,15946,18277
10228,1386,39407
10229,19802,34757
10230,2587,30070
10231,13496,35910
10232,6039,36591
10233,15772,2473
10234,16065,27617
10235,16265,25017
10236,5700,27604
10237,6069,4080
10238,16780,20547
10239,7557,38602
10240,3721,12498
10241,5008,4469
10242,13433,13509
10243,21296,1241
10244,7701,9562
10245,9109,12738
10246,9138,38287
10247,12389,6665
10248,12149,16291
10249,11106,9359
10250,13297,19695
10251,9148,36430
10252,5865,31835
10253,24748,33852
10254,14089,32218
10255,121,33787
10256,4115,6127
10257,15030,101
10258,1198,23783
10259,8876,38173
10260,9384,24010
10261,3659,13966
10262,2554,6228
10263,6399,29745
10264,7537,4859
10265,10275,32001
10266,21070,9704
10267,3844,13660
10268,9595,5131
10269,5782,25486
10270,6,2512
10271,9425,36984
10272,5257,37792
10273,7859,31530
10274,21140,18282
10275,20486,16562
10276,4021,37114
10277,11691,12699
10278,8957,23319
10279,18954,37299
10280,15724,4689
10281,17496,26590
10282,21097,30197
10283,3391,3632
10284,17119,38072
10285,15160,7753
10286,882,24382
10287,7518,20280
10288,12604,39624
10289,12376,22736
10290,9146,37027
10291,18663,4001
10292,1392,16635
10293,22496,36420
10294,7863,16095
10295,15127,14353
10296,809,18227
10297,18622,22435
10298,20439,22141
10299,11945,31777
10300,16179,19501
10301,6445,7540
10302,13132,23432
10303,5740,37204
10304,10297,20548
10305,21113,23292
10306,12385,3978
10307,15608,5009
10308,11415,32257
10309,15355,20144
10310,7830,18447
10311,17447,20057
10312,20006,28843
10313,12541,26678
10314,3456,22189
10315,491,34019
10316,22840,8479
10317,11980,17678
10318,23706,30368
10319,19994,1278
10320,23203,4780
10321,21273,23572
10322,14383,20403
10323,16143,10352
10324,3724,12331
10325,413,20243
10326,16901,39314
10327,21019,38280
10328,6910,25083
10329,15607,12921
10330,4150,868
10331,16191,27225
10332,11556,24251
10333,8648,24657
10334,5264,30600
10335,14652,6273
10336,24519,30347
10337,2180,29709
10338,2221,11625
10339,888,11560
10340,22227,16985
10341,16194,38096
10342,18256,39777
10343,7405,26422
10344,13470,18960
10345,9515,8596
10346,15469,25399
10347,22010,14547
10348,24971,22177
10349,17691,23658
10350,12704,4864
10351,2667,34705
10352,11914,1778
10353,15940,29078
10354,7573,6113
10355,13700,33649
10356,24469,35216
10357,11774,23726
10358,15807,5343
10359,13002,31112
10360,12276,10735
10361,17532,31118
10362,13066,25249
10363,20027,19880
10364,14264,9074
10365,24012,8083
10366,21816,32275
10367,1360,10011
10368,14045,31497
10369,8751,4514
10370,12991,12681
10371,24608,15790
10372,6639,8598
10373,5310,26302
10374,9790,35706
10375,5874,21570
10376,5794,1802
10377,22722,10350
10378,18103,4944
10379,12040,15809
10380,4767,24303
10381,22895,38728
10382,18196,10873
10383,13305,25270
10384,1754,2113
10385,21380,1885
10386,3806,34061
10387,24137,27104
10388,15734,5216
10389,24170,4777
10390,13484,37354
10391,9569,35987
10392,6216,26859
10393,1671,7541
10394,22535,31139
10395,5948,38665
10396,12023,16627
10397,21311,10486
10398,18099,32286
10399,2295,35359
10400,3724,5068
10401,15220,17251
10402,5324,11752
10403,170,10400
10404,5416,23336
10405,11697,23402
10406,15489,15087
10407,17800,32741
10408,10606,27135
10409,17541,33414
10410,1314,8355
10411,19231,17629
10412,22205,14041
10413,7230,31462
10414,14444,27714
10415,20523,13457
10416,4015,14647
10417,2375,10991
10418,21505,36083
10419,14066,17510
10420,11029,21303
10421,21778,21466
10422,22367,21918
10423,5731,27312
10424,24626,3779
10425,13567,10276
10426,5890,38343
10427,20291,4924
10428,19464,29670
10429,9761,35126
10430,11853,1501
10431,2654,2547
10432,23569,6259
10433,273,33196
10434,19956,17640
10435,20830,15114
10436,880,23986
10437,9171,252
10438,20030,172
10439,11544,34883
10440,9931,19129
10441,4126,32087
10442,5053,35414
10443,15363,9428
10444,6957,20715
10445,12670,1441
10446,2768,30210
10447,14308,8010
10448,14517,16180
10449,8543,30115
10450,24933,35123
10451,6047,8533
10452,16330,11906
10453,11600,22877
10454,4498,6382
10455,4390,710
10456,18225,37892
10457,6051,14723
10458,1146,2885
10459,7951,39073
10460,5924,1685
10461,5534,14843
10462,20868,25502
10463,22098,32968
10464,21205,16450
10465,15100,21763
10466,22244,23239
10467,16826,15808
10468,20200,12137
10469,13625,16405
10470,17632,6503
10471,23975,37475
10472,7066,7131
10473,3904,25333
10474,7089,9596
10475,12170,957
10476,24712,22691
10477,27,38943
10478,426,34688
10479,23711,26483
10480,6805,33376
10481,6509,27230
10482,18540,29929
10483,10135,10391
10484,24656,15454
10485,16715,27118
10486,11709,24729
10487,6392,19470
10488,19495,5308
10489,2133,9128
10490,13508,19135
10491,7831,7134
10492,5146,25148
10493,15154,17376
10494,12399,12156
10495,17460,38285
10496,24055,11720
10497,9445,18049
10498,10470,28702
10499,18623,16108
10500,15890,23241
10501,20692,13524
10502,3492,3198
10503,21009,5695
10504,17144,9753
10505,4345,22385
10506,8702,27171
10507,1113,11733
10508,22702,15561
10509,1012,37382
10510,969,37086
10511,12314,25196
10512,14389,33257
10513,18035,37244
10514,16091,13060
10515,12821,10202
10516,18349,4076
10517,16448,33138
10518,3112,17224
10519,3421,3818
10520,6291,12779
10521,21117,32329
10522,6747,16635
10523,5478,1969
10524,9845,14920
10525,11249,27655
10526,15675,27316
10527,10427,18775
10528,24178,13828
10529,1820,6161
10530,8482,10606
10531,2782,698
10532,392,32918
10533,18937,20785
10534,15152,8674
10535,21447,12138
10536,17850,11484
10537,4836,33017
