id,user,post
5535,17376,15055
5536,17602,8867
5537,6549,8885
5538,11536,16694
5539,1909,11284
5540,14770,7278
5541,15171,8835
5542,18595,18718
5543,1654,15637
5544,13276,13989
5545,6450,2002
5546,11536,11450
5547,15496,3400
5548,856,9516
5549,15010,14109
5550,11111,8063
5551,18789,12743
5552,17448,16462
5553,8205,8701
5554,15079,15843
5555,19456,3444
5556,6266,2995
5557,8953,2364
5558,14791,12684
5559,8026,5133
5560,5165,2689
5561,8030,15024
5562,19345,4980
5563,10848,11583
5564,16352,14227
5565,9927,8331
5566,18441,5947
5567,6943,8738
5568,8993,15561
5569,19099,13807
5570,1619,841
5571,15151,17754
5572,7507,16846
5573,18610,15005
5574,1214,9836
5575,3968,9961
5576,264,10258
5577,542,5208
5578,374,16371
5579,16180,11641
5580,16690,7592
5581,13842,6630
5582,14772,7949
5583,1743,18117
5584,10273,3904
5585,10452,10544
5586,5208,6471
5587,4606,542
5588,8963,16052
5589,6227,14530
5590,10383,7894
5591,5315,5599
5592,13801,11608
5593,6987,9791
5594,7175,7656
5595,10114,14049
5596,16550,330
5597,17090,14185
5598,7878,13344
5599,10324,9529
5600,708,15344
5601,18961,17815
5602,12861,2096
5603,3653,17021
5604,5640,12885
5605,13639,18180
5606,17922,742
5607,16331,6077
5608,10671,18142
5609,14156,19805
5610,6846,7123
5611,2680,18210
5612,18630,8379
5613,15458,6948
5614,16318,2857
5615,13866,15369
5616,19888,12888
5617,8429,10103
5618,5346,11452
5619,17991,5504
5620,6625,10768
5621,7414,2109
5622,12365,10279
5623,4352,10911
5624,8562,452
5625,1171,885
5626,11923,7550
5627,8978,4442
5628,6964,18562
5629,19566,10877
5630,19050,11201
5631,12558,5846
5632,423,13153
5633,4003,3681
5634,699,5082
5635,15327,9144
5636,8600,4907
5637,770,19532
5638,19651,16802
5639,8464,14269
5640,2919,14158
5641,12104,16323
5642,17113,17011
5643,10882,7947
5644,2322,16036
5645,9332,1868
5646,8038,1892
5647,5629,11615
5648,2136,3596
5649,1127,11208
5650,10969,2445
5651,16048,17447
5652,8191,273
5653,4364,14693
5654,2180,3258
5655,15845,4542
5656,6581,5679
5657,132,1677
5658,8822,7240
5659,6499,19873
5660,19728,1829
5661,1677,2892
5662,9685,4574
5663,6657,3285
5664,18724,15598
5665,19685,16421
5666,16340,11305
5667,6156,17725
5668,13535,16773
5669,14411,13535
5670,13096,5109
5671,9031,5472
5672,486,5909
5673,2747,16827
5674,18533,9321
5675,8288,12838
5676,16024,5025
5677,6693,9542
5678,11875,6522
5679,3583,17504
5680,14312,6958
5681,3018,15025
5682,3081,10382
5683,1177,19665
5684,6167,18972
5685,9627,7149
5686,16822,18485
5687,8071,1427
5688,2303,19797
5689,4128,4067
5690,6200,10346
5691,555,7892
5692,14224,6718
5693,14664,10748
5694,13249,10881
5695,5798,18101
5696,6863,13168
5697,15886,19712
5698,4395,12603
5699,16507,19171
5700,10081,9627
5701,9475,10106
5702,6047,17146
5703,14341,7474
5704,1914,5268
5705,12369,2630
5706,10903,873
5707,7897,12687
5708,11429,15551
5709,1030,5965
5710,2800,16184
5711,15019,19748
5712,6498,11855
5713,7704,6723
5714,377,1625
5715,11955,17495
5716,3803,6410
5717,7127,3864
5718,11249,18574
5719,3342,9630
5720,7447,1455
5721,2983,8437
5722,1230,5332
5723,11566,9139
5724,9424,13499
5725,4129,16120
5726,7889,17840
5727,11633,19618
5728,7078,846
5729,12468,3161
5730,4192,5443
5731,7927,8287
5732,16494,2482
5733,19628,18580
5734,12218,4515
5735,198,12632
5736,18627,4350
5737,2926,16826
5738,2284,15721
5739,8028,16806
5740,9011,10156
5741,3421,5947
5742,10933,16505
5743,15228,14050
5744,10413,13333
5745,10228,8366
5746,19515,17921
5747,9459,19649
5748,7931,17791
5749,5097,7449
5750,6970,5910
5751,7495,225
5752,13596,5384
5753,17447,17927
5754,11725,13015
5755,17777,16361
5756,17615,4666
5757,2670,19668
5758,569,4145
5759,802,10327
5760,3353,15101
5761,6010,3890
5762,18582,8227
5763,11329,17394
5764,9228,17673
5765,7459,5252
5766,7156,9216
5767,9698,6641
5768,854,13803
5769,10178,2038
5770,4822,17674
5771,4336,12490
5772,11655,19978
5773,2517,2472
5774,7601,6857
5775,8584,15121
5776,5834,7150
5777,10135,19844
5778,14403,12116
5779,810,1382
5780,17337,5217
5781,1091,3886
5782,12975,698
5783,18778,11241
5784,11302,2694
5785,12353,14811
5786,2926,2154
5787,7174,11933
5788,5996,7405
5789,19057,18832
5790,14153,12505
5791,16973,5295
5792,3324,1360
5793,9245,16246
5794,4687,2413
5795,18958,12998
5796,11288,11118
5797,15013,12689
5798,18749,10631
5799,1690,2524
5800,15711,16197
5801,19046,19119
5802,7352,10409
5803,4640,15001
5804,19638,3624
5805,1269,469
5806,18707,13908
5807,11131,1048
5808,19440,13666
5809,10142,18121
5810,3946,18813
5811,11577,644
5812,1987,6774
5813,16362,1875
5814,6974,14102
5815,8335,6195
5816,16693,12107
5817,9419,4343
5818,12791,12078
5819,10415,16911
5820,15060,12815
5821,3454,12129
5822,16594,453
5823,8612,1806
5824,10815,182
5825,11561,1019
5826,12764,6765
5827,7266,6237
5828,1021,81
5829,12273,8229
5830,8303,2077
5831,2174,14604
5832,10441,2853
5833,13000,18697
5834,9746,10367
5835,12115,6333
5836,2014,2852
5837,19050,14973
5838,9717,19481
5839,4981,5694
5840,3152,13570
5841,11171,19952
5842,16485,6052
5843,8274,15041
5844,13610,15309
5845,14145,18726
5846,12250,3938
5847,10094,9094
5848,5845,75
5849,5898,19386
5850,18163,17469
5851,15001,12705
5852,769,666
5853,9328,1956
5854,17123,2417
5855,9962,8921
5856,10814,10775
5857,15150,4969
5858,1850,10657
5859,3373,16159
5860,3849,18238
5861,15865,3193
5862,7307,3352
5863,2908,11193
5864,1678,3299
5865,12920,17688
5866,431,12943
5867,13000,17305
5868,9876,15218
5869,19883,3809
5870,16429,3978
5871,2510,10686
5872,4970,2109
5873,9575,15355
5874,1462,629
5875,15795,10493
5876,19303,8286
5877,16977,2881
5878,12799,4048
5879,4185,10770
5880,15049,1074
5881,11125,9020
5882,12103,5370
5883,2404,6067
5884,7853,11396
5885,12320,14438
5886,1189,10039
5887,9566,12285
5888,3332,17997
5889,1740,16242
5890,16788,3744
5891,6010,3065
5892,19517,7307
5893,15501,8993
5894,169,9830
5895,3316,14199
5896,15146,19684
5897,1390,6736
5898,14918,4188
5899,14132,11479
5900,7262,1467
5901,3339,4496
5902,12775,19253
5903,3895,13271
5904,15549,8098
5905,3624,19576
5906,15630,11219
5907,1733,7910
5908,13596,1254
5909,18618,12736
5910,4502,5874
5911,6129,13609
5912,1359,8413
5913,2467,1051
5914,16774,6936
5915,1849,15073
5916,8049,9707
5917,18579,17705
5918,5958,5173
5919,1709,10006
5920,6242,4404
5921,2837,5236
5922,15491,12475
5923,18072,10515
5924,5375,16627
5925,3219,9321
5926,2060,13177
5927,15915,12044
5928,17980,11679
5929,3283,370
5930,3698,9639
5931,17553,6222
5932,16555,7424
5933,12029,4654
5934,672,6740
5935,5704,13542
5936,5784,2675
5937,19861,6148
5938,3111,17969
5939,1361,15697
5940,2145,9560
5941,15672,5360
5942,19582,6710
5943,11540,17386
5944,4389,10048
5945,5992,371
5946,6393,3753
5947,12875,7906
5948,13878,8926
5949,307,36
5950,2238,2015
5951,16689,435
5952,710,18885
5953,8276,6453
5954,3233,2219
5955,6222,3527
5956,10558,8525
5957,4765,11345
5958,9115,19090
5959,16248,12392
5960,9257,3573
5961,322,17328
5962,2025,11840
5963,4653,7312
5964,10347,9867
5965,10629,5705
5966,12988,19219
5967,190,5787
5968,17019,13322
5969,10744,15247
5970,16909,4737
5971,7764,1026
5972,11684,12327
5973,10889,15548
5974,13282,11549
5975,11957,11589
5976,9013,9355
5977,12292,2319
5978,6539,13996
5979,12182,12874
5980,14440,5394
5981,2777,10003
5982,2182,9186
5983,682,853
5984,11533,2089
5985,11399,5393
5986,19490,15030
5987,10658,1203
5988,7460,13758
5989,13107,17526
5990,13071,3534
5991,18986,17891
5992,10857,13782
5993,2877,11688
5994,6141,10268
5995,17314,1165
5996,9590,1932
5997,17047,15177
5998,2950,5538
5999,17849,9354
6000,13021,17848
6001,11339,4057
6002,18117,725
6003,2433,18066
6004,4991,13793
6005,18481,6171
6006,18695,8766
6007,6768,12233
6008,11388,8224
6009,2283,5247
6010,11860,7534
6011,11977,5593
6012,14009,18870
6013,9794,9655
6014,16855,18605
6015,6645,18118
6016,10721,3215
6017,12928,9587
6018,402,17729
6019,3473,1032
6020,390,890
6021,2929,14193
6022,8419,12180
6023,11368,8972
6024,6211,19893
6025,18636,9074
6026,4219,15499
6027,1008,10340
6028,8574,13442
6029,15372,10824
6030,10637,6119
6031,2446,4760
6032,19794,6086
6033,2272,3276
6034,3320,15697
6035,12768,3014
6036,1794,1017
6037,7349,6817
6038,3773,2129
6039,2506,19836
6040,5772,12672
6041,16267,19024
6042,10502,18054
6043,13202,19002
6044,3450,3215
6045,11185,5398
6046,2127,6883
6047,5780,19005
6048,19087,7901
6049,16120,9055
6050,15208,3312
6051,10620,10403
6052,14787,13148
6053,18610,9852
6054,14141,8315
6055,6934,3726
6056,17851,5500
6057,6114,5348
6058,5528,18351
6059,18759,5757
6060,8184,16932
6061,555,4282
6062,13660,19644
6063,540,11175
6064,10334,19295
6065,16016,8454
6066,7534,18681
6067,1116,18714
6068,7467,4472
6069,15195,11773
6070,15950,3142
6071,5081,1447
6072,8929,5333
6073,12524,18746
6074,15013,15674
6075,9524,3162
6076,15844,9899
6077,10482,18546
6078,14784,11067
6079,1746,6976
6080,18136,18750
6081,4537,14585
6082,11326,1938
6083,19018,15062
6084,3471,13617
6085,16457,9060
6086,8213,6220
6087,11397,209
6088,12817,8800
6089,19654,7081
6090,5097,17820
6091,16353,8407
6092,11902,16166
6093,7101,14088
6094,16628,4591
6095,17337,16071
6096,19126,13793
6097,8389,1415
6098,11900,4125
6099,1818,17127
6100,19346,9606
6101,15310,10982
6102,1262,5096
6103,19831,4927
6104,14100,3207
6105,967,14753
6106,8209,16080
6107,5533,11436
6108,9306,4810
6109,11011,5363
6110,17213,7687
6111,6587,8557
6112,12400,4351
6113,610,2966
6114,2390,14499
6115,10577,17685
6116,2900,16841
6117,18983,6545
6118,19394,7505
6119,7732,1191
6120,10998,19388
6121,14412,1117
6122,3462,9433
6123,16467,8621
6124,11354,12734
6125,651,11977
6126,11031,14294
6127,3594,11930
6128,5630,7840
6129,18245,2029
6130,49,18722
6131,11436,7786
6132,1349,10136
6133,7588,4042
6134,18847,10370
6135,12721,5464
6136,12743,12144
6137,19472,19735
6138,2118,10618
6139,11270,6573
6140,4063,5897
6141,4428,19072
6142,4017,17693
6143,17178,2136
6144,11984,1716
6145,8424,6458
6146,7308,15452
6147,5455,1671
6148,6493,18752
6149,15836,4705
6150,15999,14033
6151,8244,8831
6152,10853,11264
6153,5997,7309
6154,12185,9666
6155,5899,10776
6156,1872,19460
6157,5854,2184
6158,14508,17364
6159,3055,13741
6160,13430,13789
6161,10590,2891
6162,18814,17723
6163,17860,72
6164,10861,1799
6165,32,1027
6166,7668,7185
6167,13962,18877
6168,12427,15656
6169,6883,9065
6170,12167,1859
6171,6227,2251
6172,3906,6577
6173,8111,6070
6174,2354,13762
6175,2163,10796
6176,12672,17391
6177,10179,13523
6178,10835,8981
6179,4057,8937
6180,1300,15292
6181,1485,7614
6182,8985,13485
6183,597,6428
6184,11784,14488
6185,9455,15969
6186,9629,12293
6187,18332,2597
6188,3918,12112
6189,12772,16566
6190,11662,11279
6191,10920,5098
6192,18947,7292
6193,13171,822
6194,10744,10633
6195,9357,12929
6196,6280,14571
6197,3105,14458
6198,7577,8373
6199,16910,16371
6200,3906,12726
6201,12184,1634
6202,17990,11042
6203,15106,12128
6204,3748,12532
6205,1603,2437
6206,8698,8855
6207,15634,8007
6208,634,9423
6209,18651,14615
6210,4170,18009
6211,7092,5778
6212,15550,6401
6213,5004,5874
6214,5762,18576
6215,7578,4441
6216,9887,6245
6217,18340,17725
6218,8571,11193
6219,6490,19296
6220,15796,18628
6221,12762,576
6222,12842,7076
6223,3649,10173
6224,18352,8838
6225,14397,1066
6226,6425,6037
6227,18944,6734
6228,16072,3616
6229,1628,19095
6230,19655,6906
6231,9357,18499
6232,292,15602
6233,19820,11385
6234,9527,3672
6235,11572,4884
6236,19744,7049
6237,9722,15018
6238,10442,13480
6239,15788,17089
6240,3147,11903
6241,16498,3720
6242,16268,18359
6243,16980,3216
6244,19010,17650
6245,13035,15820
6246,10868,15780
6247,14128,17463
6248,18173,16133
6249,3890,15146
6250,855,19104
6251,9224,19514
6252,14123,9124
6253,5984,19297
6254,7691,16529
6255,15055,13941
6256,3462,7700
6257,79,5273
6258,13714,8014
6259,18374,10515
6260,11452,3487
6261,19373,17112
6262,973,10578
6263,1401,13377
6264,3368,11435
6265,12702,9147
6266,7152,4200
6267,4217,286
6268,13748,2419
6269,4211,2727
6270,2916,18544
6271,6798,6061
6272,7628,17714
6273,15369,6675
6274,6250,6754
6275,6742,7672
6276,4612,14968
6277,18404,1259
6278,5433,8730
6279,14230,11163
6280,14515,4167
6281,19392,6835
6282,4312,7715
6283,13466,16555
6284,7848,108
6285,15295,3158
6286,15080,18588
6287,610,9303
6288,6659,6322
6289,4351,19055
6290,678,11160
6291,6785,17632
6292,6194,1195
6293,14771,7925
6294,18240,5706
6295,9370,19543
6296,1478,15290
6297,17703,2531
6298,9854,1373
6299,2337,5468
6300,6105,6397
6301,18798,11291
6302,3867,6417
6303,6817,17778
6304,12753,15990
6305,686,6906
6306,6236,19799
6307,19656,11332
6308,13183,5542
6309,16664,16617
6310,4197,9871
6311,5887,19768
6312,907,13634
6313,3789,10419
6314,1820,11251
6315,14928,18795
6316,7425,12267
6317,12917,6209
6318,13569,17014
6319,8912,12918
6320,18888,9698
6321,3672,18362
6322,7554,8254
6323,6321,13024
6324,16682,3335
6325,6367,138
6326,8678,9696
6327,12636,6185
6328,3716,7308
6329,10087,9720
6330,10533,7335
6331,14229,8700
6332,19036,19838
6333,18106,12033
6334,11452,19915
6335,16162,8234
6336,3149,13262
6337,19837,8305
6338,87,11892
6339,9654,6699
6340,365,5584
6341,14632,6022
6342,5422,13524
6343,16773,8559
6344,10254,15093
6345,14772,2690
6346,19129,17921
6347,14989,18026
6348,17402,12748
6349,1429,12736
6350,14866,8002
6351,19683,19232
6352,5930,1449
6353,7771,4422
6354,4926,18217
6355,11156,13081
6356,9951,1598
6357,8125,555
6358,7737,4805
6359,18959,10105
6360,4247,5698
6361,19961,13554
6362,13831,4085
6363,4683,16622
6364,1753,5259
6365,6127,18071
6366,3883,14642
6367,447,19386
6368,3405,4877
6369,15708,2601
6370,16294,2456
6371,9686,1570
6372,18576,16591
6373,1930,1954
6374,19732,9327
6375,10170,15876
6376,5607,17880
6377,4001,16132
6378,7735,10867
6379,6449,6405
6380,784,19365
6381,13308,6954
6382,17739,12777
6383,11577,15573
6384,19654,12655
6385,13252,268
6386,17318,16138
6387,5335,11833
6388,17643,5139
6389,14127,9560
6390,6737,10053
6391,5736,8787
6392,17295,9355
6393,12266,6220
6394,4073,13519
6395,16864,6334
6396,3089,2702
6397,17802,11199
6398,16198,19007
6399,1319,474
6400,19177,11411
6401,4099,7757
6402,439,17997
6403,12048,5456
6404,6838,19060
6405,9223,13313
6406,8076,10544
6407,2438,5193
6408,6528,10408
6409,8703,4170
6410,18217,7046
6411,5889,4542
6412,9945,5313
6413,875,9732
6414,2250,12114
6415,8627,11013
6416,10319,14749
6417,3686,11572
6418,15214,9585
6419,4119,6130
6420,5732,12091
6421,5002,7488
6422,2220,14165
6423,1014,11804
6424,4557,12856
6425,19138,2897
6426,6786,13615
6427,2833,17303
6428,17935,19475
6429,4520,18343
6430,7351,12579
6431,17362,18169
6432,14087,1925
6433,4200,1002
6434,13457,4078
6435,994,5570
6436,19864,17399
6437,5450,15301
6438,6622,7454
6439,1902,9442
6440,19046,19079
6441,13906,3792
6442,15400,3655
6443,9751,3486
6444,9291,1974
6445,10530,5179
6446,2318,955
6447,18655,2590
6448,14780,4153
6449,7822,19826
6450,12667,215
6451,442,15857
6452,9955,17104
6453,4809,10752
6454,11229,17663
6455,2347,17484
6456,17522,18665
6457,2271,16750
6458,3234,8451
6459,4429,1085
6460,17638,3406
6461,9632,1424
6462,17453,8867
6463,3538,4249
6464,10949,9002
6465,15504,13527
6466,16570,18876
6467,2965,3201
6468,16603,8345
6469,16556,16994
6470,17247,765
6471,1959,11419
6472,18225,6611
6473,18430,2604
6474,9656,5954
6475,4117,11233
6476,18758,11392
6477,812,18445
6478,4765,9818
6479,12694,19009
6480,6012,19008
6481,13410,17053
6482,1767,2788
6483,9594,1494
6484,49,7011
6485,18393,9461
6486,1717,19444
6487,16181,15183
6488,14830,7073
6489,2161,15490
6490,7916,7173
6491,2874,10192
6492,11731,18296
6493,2458,7322
6494,5278,6656
6495,6638,1936
6496,10128,9881
6497,15898,6573
6498,9227,16487
6499,7116,5084
6500,4612,7946
6501,5601,6193
6502,1740,2811
6503,8708,1873
6504,13017,17751
6505,8841,1367
6506,10032,10661
6507,5878,5886
6508,12295,15744
6509,1023,2143
6510,16789,4392
6511,17136,19648
6512,19256,11910
6513,5190,17604
6514,10126,7416
6515,6053,10685
6516,16107,14410
6517,12374,9851
6518,13614,9578
6519,5666,1526
6520,15025,11352
6521,4665,11638
6522,5246,11440
6523,1342,6382
6524,513,9517
6525,19334,7755
6526,4711,15644
6527,19032,15350
6528,2993,6145
6529,7469,6752
6530,1902,17637
6531,10705,5893
6532,19905,13829
6533,7909,15792
6534,1865,12164
6535,10101,8151
6536,7887,11069
6537,17511,4756
6538,2646,18232
6539,14215,370
6540,7473,19655
6541,5018,12954
6542,12576,12932
6543,18923,3027
6544,2180,16350
6545,2319,13366
6546,15324,16522
6547,10466,15480
6548,4016,9121
6549,12013,8393
6550,16717,8701
6551,14480,18432
6552,14472,7276
6553,5164,13639
6554,11026,18794
6555,16374,14033
6556,3705,11298
6557,12637,6738
6558,15001,3909
6559,15568,15908
6560,18390,18861
6561,8731,7881
6562,382,18305
6563,15049,11372
6564,2729,3447
6565,3190,14549
6566,1519,11263
6567,17577,16130
6568,8727,17940
6569,13899,12725
6570,5169,19653
6571,14601,2142
6572,17324,12569
6573,14397,760
6574,6266,2521
6575,16334,2898
6576,15807,11002
6577,11422,6589
6578,1649,2232
6579,2911,5258
6580,17800,19437
6581,6633,19698
6582,9916,12657
6583,2962,8222
6584,19769,18029
6585,521,13797
6586,8612,15769
6587,13486,19980
6588,15719,15650
6589,8614,15980
6590,12455,19324
6591,1672,3889
6592,3177,1110
6593,6838,18911
6594,19545,1320
6595,5409,4428
6596,14216,1873
6597,8639,19793
6598,10820,4629
6599,12617,2444
6600,11339,6268
6601,18611,2577
6602,14623,10351
6603,12097,18972
6604,1694,14841
6605,1185,11480
6606,19454,18417
6607,18693,16055
6608,12476,14097
6609,6491,14858
6610,19170,4369
6611,11313,11733
6612,9127,2923
6613,9182,19387
6614,16211,19113
6615,9688,18189
6616,16671,11201
6617,2978,695
6618,13659,18827
6619,14146,17042
6620,12784,14643
6621,17150,13391
6622,16642,2762
6623,14860,9202
6624,3189,15054
6625,2923,13473
6626,16264,587
6627,9425,1033
6628,12883,16302
6629,12112,1900
6630,4254,1368
6631,7615,15458
6632,16311,17355
6633,7316,13125
6634,3851,1651
6635,5392,10686
6636,11883,14263
6637,17210,5931
6638,6142,1511
6639,10644,9069
6640,7406,15875
6641,7374,5536
6642,2708,8014
6643,4057,13011
6644,13356,3915
6645,4113,5757
6646,5216,10337
6647,19185,9868
6648,11571,12426
6649,7935,3671
6650,8668,16360
6651,4094,5980
6652,12969,4050
6653,18158,8115
6654,1276,13639
6655,2720,5907
6656,18604,10048
6657,10348,3219
6658,16023,6053
6659,1723,16889
6660,7555,4150
6661,9160,10194
6662,3948,5193
6663,211,15429
6664,5301,13863
6665,320,15488
6666,3898,19273
6667,9280,12338
6668,19246,13939
6669,3504,7687
6670,19528,1919
6671,5272,18273
6672,5022,9310
6673,14319,19267
6674,17580,8269
6675,6880,17569
6676,2144,7169
6677,9186,15500
6678,12810,5521
6679,7439,8545
6680,12922,6524
6681,12411,4711
6682,18239,1110
6683,3718,6109
6684,1588,15918
6685,1339,9378
6686,18547,4732
6687,4527,10390
6688,18350,11569
6689,17786,7021
6690,823,3461
6691,14845,6466
6692,4761,16116
6693,4912,18226
6694,9457,19499
6695,5181,12671
6696,171,14832
6697,448,5726
6698,5575,7362
6699,1987,16395
6700,12665,4202
6701,14231,3584
6702,2289,14475
6703,11756,10100
6704,12789,18365
6705,11878,19258
6706,14685,16961
6707,19081,16958
6708,14077,33
6709,19917,11829
6710,6068,6091
6711,14363,11255
6712,11307,19833
6713,5506,937
6714,1194,8504
6715,19405,15961
6716,274,14097
6717,7542,9517
6718,12047,1848
6719,1610,13216
6720,2666,19535
6721,17897,5451
6722,16748,13836
6723,13979,859
6724,19416,8681
6725,18711,9854
6726,14840,9332
6727,9379,1309
6728,1242,9093
6729,18980,12746
6730,13589,15784
6731,7434,5453
6732,6842,18626
6733,3101,11787
6734,11841,1540
6735,12098,13562
6736,17678,2564
6737,11324,588
6738,10030,7779
6739,13178,12199
6740,15601,15708
6741,4455,2184
6742,17776,17527
6743,4773,1868
6744,10291,2329
6745,6192,14646
6746,9131,4496
6747,4289,19905
6748,19860,7266
6749,12152,18708
6750,4269,12712
6751,14242,995
6752,17929,6190
6753,19402,5156
6754,16801,4331
6755,16810,15744
6756,5624,16906
6757,1208,8799
6758,10783,11391
6759,18087,1573
6760,17442,15455
6761,13154,6955
6762,14417,6676
6763,1472,10483
6764,15715,2044
6765,3968,568
6766,9882,19204
6767,12175,11027
6768,4260,8742
6769,13230,12714
6770,15983,6210
6771,14591,10575
6772,6908,1845
6773,5273,5869
6774,15358,10757
6775,15822,15836
6776,399,15192
6777,14819,8026
6778,10589,13287
6779,3932,9005
6780,7502,6285
6781,9409,18793
6782,11986,16084
6783,5317,6937
6784,15561,15156
6785,1586,16735
6786,7174,590
6787,7552,7145
6788,4707,7934
6789,19438,3731
6790,16564,8835
6791,7154,11953
6792,997,14547
6793,8021,636
6794,9697,2325
6795,8091,7827
6796,11023,3853
6797,15864,3926
6798,12007,19128
6799,3026,2530
6800,19106,2778
6801,5245,8156
6802,13036,15628
6803,1535,14600
6804,16047,14005
6805,3955,11488
6806,6342,6274
6807,4871,10273
6808,17189,14834
6809,17523,12950
6810,10650,14748
6811,12846,9312
6812,2650,3989
6813,3161,12425
6814,106,13812
6815,18174,3602
6816,15663,17908
6817,9653,7494
6818,17356,18612
6819,12436,19763
6820,17030,3417
6821,2021,11024
6822,12750,13033
6823,14413,2741
6824,151,10057
6825,1843,3635
6826,11383,13501
6827,6764,3777
6828,19939,4961
6829,12708,6477
6830,18005,5709
6831,14205,5054
6832,7310,15855
6833,15390,3889
6834,8572,2789
6835,9142,19274
6836,11394,10276
6837,19126,15411
6838,31,19973
6839,9209,10662
6840,19281,1616
6841,12379,17600
6842,613,13273
6843,16146,14629
6844,6190,8257
6845,1598,9780
6846,16593,2157
6847,15700,9144
6848,707,10654
6849,15521,9670
6850,7323,12126
6851,10960,13498
6852,944,11254
6853,1995,12719
6854,17116,6329
6855,15940,8751
6856,14530,9440
6857,17851,9197
6858,18331,9910
6859,13088,15716
6860,1328,151
6861,8974,7265
6862,9451,14245
6863,18992,12707
6864,11556,1170
6865,5826,3803
6866,4575,7667
6867,4595,9574
6868,7592,15823
6869,1809,18256
6870,4560,7973
6871,7937,7079
6872,11785,18238
6873,9959,4537
6874,14143,13240
6875,2874,9476
6876,3875,19451
6877,5704,3962
6878,4499,17404
6879,19448,13748
6880,10909,17091
6881,11810,9865
6882,6286,17107
6883,19361,11032
6884,14394,14873
6885,2848,13023
6886,11855,3727
6887,19622,11998
6888,9938,1885
6889,1031,2836
6890,11475,11979
6891,10364,9110
6892,16880,13057
6893,15878,14343
6894,12821,16810
6895,638,13423
6896,15144,8033
6897,11621,17437
6898,4186,1763
6899,18006,15626
6900,19460,19027
6901,16966,8137
6902,14454,18114
6903,17865,1009
6904,2235,18517
6905,16982,8101
6906,5815,9488
6907,7766,14336
6908,17062,6339
6909,19068,1045
6910,10811,6620
6911,16185,11498
6912,19924,11780
6913,5672,7176
6914,13862,12943
6915,17125,19553
6916,5439,9648
6917,19700,5226
6918,1825,19224
6919,11382,9042
6920,14960,730
6921,6371,11894
6922,1910,10624
6923,7372,9981
6924,14077,8400
6925,1837,18663
6926,5996,14969
6927,3204,4585
6928,17666,7253
6929,8034,1412
6930,5567,8830
6931,5777,4220
6932,7485,17415
6933,11877,6325
6934,17912,11825
6935,19840,6064
6936,4861,19658
6937,12651,10016
6938,3342,6252
6939,3721,19509
6940,3629,12866
6941,19043,5437
6942,3438,7789
6943,13934,1770
6944,12367,3663
6945,2572,4964
6946,1341,1750
6947,17890,16280
6948,15032,7855
6949,17108,11736
6950,9119,19441
6951,14664,12917
6952,6550,2260
6953,7223,5284
6954,11613,13593
6955,9852,18696
6956,11285,2236
6957,7320,18370
6958,9541,6864
6959,10924,17364
6960,19055,14476
6961,15049,18227
6962,3553,6360
6963,11277,162
6964,3569,19924
6965,6791,11314
6966,14683,17445
6967,15832,13434
6968,12856,11709
6969,11194,4924
6970,3086,525
6971,2130,514
6972,987,3946
6973,9848,17178
6974,8061,12690
6975,1627,5889
6976,3935,16567
6977,1196,9617
6978,7257,2650
6979,3995,6682
6980,4925,15519
6981,17063,877
6982,14223,3334
6983,13473,7913
6984,12634,7590
6985,12379,12271
6986,8915,9372
6987,16202,13696
6988,18985,3501
6989,8155,13264
6990,7238,15963
6991,6001,8248
6992,19026,17621
6993,9670,8633
6994,5196,19648
6995,13015,16495
6996,5555,17393
6997,1235,15344
6998,18133,10934
6999,3148,7804
7000,14204,19343
7001,16779,18413
7002,15808,8421
7003,4744,11888
7004,8469,2917
7005,9187,17656
7006,17558,19905
7007,12066,6376
7008,6557,5884
7009,11954,4623
7010,14253,2836
7011,7667,17669
7012,2583,856
7013,6882,17890
7014,12191,3290
7015,11967,11987
7016,8947,13592
7017,12174,2248
7018,10667,2322
7019,7433,1887
7020,6453,7698
7021,16531,6332
7022,10710,1087
7023,920,2100
7024,17671,816
7025,12594,14007
7026,10188,2
7027,12328,7020
7028,14650,8299
7029,4737,14081
7030,18100,8652
7031,2079,11220
7032,13156,8564
7033,5921,18442
7034,10692,14861
7035,2309,15211
7036,12632,5409
7037,6996,8589
7038,10664,17258
7039,3812,9556
7040,15372,15148
7041,12723,7271
7042,5651,8115
7043,16624,17256
7044,17513,9907
7045,18731,337
7046,12461,15089
7047,18313,15699
7048,1762,17208
7049,14840,18913
7050,16093,9535
7051,15787,8910
7052,7647,13603
7053,17343,17020
7054,6132,7186
7055,9223,5127
7056,10623,5032
7057,9622,13864
7058,3016,11270
7059,11170,18616
7060,3866,11609
7061,8675,5275
7062,19054,5547
7063,2963,11671
7064,13954,8152
7065,10647,19771
7066,6916,10074
7067,19861,13731
7068,7783,10020
7069,2210,11188
7070,6593,7531
7071,6034,17915
7072,18754,1865
7073,9661,15223
7074,15798,12853
7075,8350,8638
7076,16405,13637
7077,19002,4231
7078,4882,15761
7079,4529,6797
7080,9829,3909
7081,5508,17474
7082,4640,18585
7083,2560,12
7084,18459,5134
7085,13890,14456
7086,19136,4115
7087,15172,8372
7088,5080,8154
7089,16413,14753
7090,15676,17036
7091,16136,4159
7092,13999,14179
7093,5406,12514
7094,9020,12305
7095,1454,5581
7096,17087,13988
7097,5721,1732
7098,8017,861
7099,9321,18034
7100,6438,10018
7101,11009,18521
7102,2847,15357
7103,4852,6383
7104,14030,3178
