id,nombre_artistico,genero_principal
4826,michaelgibson_art,Pop
4828,susanford_art,Electronic
4830,lyonsmichaela_art,Electronic
4831,melvin50_art,Electronic
4834,shaffercatherine_art,Pop
4835,alvarezheather_art,Rock
4836,gibsonjoseph_art,Hip-Hop
4837,christineclark_art,Hip-Hop
4840,barbara31_art,Rock
4841,westrada_art,Jazz
4842,wilcoxrichard_art,Hip-Hop
4843,asmith_art,Hip-Hop
4846,knightmichael_art,Rock
4847,joshua27_art,Electronic
4848,lindseygeorge_art,Rock
4849,benjamin95_art,Pop
4852,higginskevin_art,Jazz
4853,elizabeth86_art,Electronic
4855,alvarezcathy_art,Jazz
4856,xeverett_art,Jazz
4858,pjackson_art,Rock
4859,kathycabrera_art,Rock
4862,christopher15_art,Pop
4863,jessica80_art,Rock
4864,zoe27_art,Hip-Hop
4865,rothwilliam_art,Pop
4866,katelyn05_art,Jazz
4867,reiddonald_art,Jazz
4869,mary60_art,Pop
4870,fsosa_art,Electronic
4872,stephenpeterson_art,Electronic
4873,sanderskevin_art,Pop
4875,tnguyen_art,Rock
4876,bentleypamela_art,Pop
4877,mooremarie_art,Rock
4880,robertsholly_art,Rock
4882,stevenfischer_art,Electronic
4884,lisaperez_art,Electronic
4885,eramos_art,Rock
4891,amberdoyle_art,Pop
4896,banderson_art,Pop
4897,ncalderon_art,Hip-Hop
4900,tfarrell_art,Electronic
4901,lflores_art,Pop
4902,guzmanpaul_art,Jazz
4903,cturner_art,Pop
4904,judith44_art,Pop
4905,yking_art,Hip-Hop
4909,glasskristopher_art,Hip-Hop
4913,bmiller_art,Jazz
4914,paulmartinez_art,Electronic
4915,stephanie78_art,Rock
4917,samanthawalker_art,Jazz
4921,olsonjames_art,Hip-Hop
4922,matthew85_art,Rock
4927,jenny91_art,Electronic
4928,pinedaryan_art,Jazz
4930,xbrown_art,Rock
4932,nicholspatrick_art,Electronic
4937,nicholasmiranda_art,Rock
4938,brian19_art,Rock
4940,hgarcia_art,Jazz
4942,michele72_art,Rock
4944,johnsonkayla_art,Hip-Hop
4950,wheelerraymond_art,Rock
4951,woodlaura_art,Jazz
4954,jenniferperez_art,Pop
4960,jeanne57_art,Jazz
4962,millerjerry_art,Pop
4964,sarah93_art,Jazz
4966,gardnerleonard_art,Hip-Hop
4967,ashleybridges_art,Electronic
4968,christina34_art,Jazz
4970,christophertrevino_art,Electronic
4971,jordanmegan_art,Hip-Hop
4972,sandersjames_art,Electronic
4973,freemantonya_art,Jazz
4974,bmorgan_art,Electronic
4975,jared93_art,Rock
4977,sanchezjared_art,Rock
4978,mary48_art,Jazz
4980,hickskimberly_art,Hip-Hop
4982,heather38_art,Hip-Hop
4984,amberdecker_art,Pop
4985,hbennett_art,Jazz
4987,kimberly13_art,Electronic
4988,xmartin_art,Hip-Hop
4990,markfranco_art,Jazz
4991,kevinthompson_art,Rock
4992,vharris_art,Jazz
4993,coxlauren_art,Hip-Hop
4994,pagebradley_art,Hip-Hop
5002,daniel33_art,Pop
5005,websterjoseph_art,Electronic
5008,vanessa58_art,Jazz
5009,vswanson_art,Hip-Hop
5012,wagnerbianca_art,Pop
5013,sotomichael_art,Pop
5014,cassidy56_art,Electronic
5015,josephmoss_art,Hip-Hop
5016,aliciathomas_art,Electronic
5017,ewilson_art,Jazz
5018,adamsmorgan_art,Rock
5019,john27_art,Pop
5020,oallen_art,Jazz
5023,gford_art,Hip-Hop
5025,joanreed_art,Jazz
5026,garciajerome_art,Hip-Hop
5027,ovelazquez_art,Hip-Hop
5029,douglasatkinson_art,Electronic
5030,frenchkaren_art,Electronic
5035,rioskaren_art,Jazz
5037,jacksonpatrick_art,Hip-Hop
5038,ramirezpamela_art,Pop
5041,kathy52_art,Jazz
5044,jamesjason_art,Rock
5047,gflores_art,Hip-Hop
5048,gonzalesvictoria_art,Jazz
5051,jerry47_art,Electronic
5053,william24_art,Rock
5056,quinnwilliam_art,Rock
5057,cooleymelvin_art,Electronic
5062,itaylor_art,Hip-Hop
5063,dortega_art,Pop
5066,chorn_art,Rock
5067,kelliblake_art,Jazz
5070,pharris_art,Rock
5071,howellheather_art,Pop
5072,bguzman_art,Pop
5073,uguerrero_art,Rock
5074,lori26_art,Rock
5080,mark89_art,Rock
5081,charlesking_art,Hip-Hop
5082,qchen_art,Pop
5083,michael55_art,Electronic
5086,msmith_art,Jazz
5087,ztravis_art,Pop
5090,xpratt_art,Jazz
5096,crystal28_art,Jazz
5097,josephcain_art,Electronic
5100,mgraves_art,Electronic
5102,lunakaren_art,Jazz
5103,laurenpaul_art,Rock
5104,spatterson_art,Hip-Hop
5105,kristinsmith_art,Jazz
5107,bradley49_art,Electronic
5108,shawn72_art,Rock
5110,ryan49_art,Electronic
5111,wlopez_art,Rock
5113,tmunoz_art,Hip-Hop
5118,rholland_art,Hip-Hop
5119,mayoanthony_art,Hip-Hop
5120,bowmanmichael_art,Pop
5121,tara13_art,Pop
5122,hernandezbrandy_art,Electronic
5127,heatherarnold_art,Hip-Hop
5130,jfisher_art,Pop
5131,tstafford_art,Hip-Hop
5132,agill_art,Rock
5133,juliewalls_art,Electronic
5135,knightnichole_art,Jazz
5137,cruzchristopher_art,Hip-Hop
5140,brittneynicholson_art,Electronic
5141,juandavis_art,Hip-Hop
5144,bergerin_art,Jazz
5149,bflores_art,Electronic
5150,vfuller_art,Hip-Hop
5153,lbell_art,Jazz
5154,vchase_art,Electronic
5158,vdavis_art,Electronic
5159,tammywelch_art,Electronic
5161,michaelmorales_art,Rock
5163,mercedesbrown_art,Rock
5167,matthewwilson_art,Rock
5171,dmartin_art,Hip-Hop
5172,jennifermcmillan_art,Pop
5174,grantstephanie_art,Electronic
5175,leroy98_art,Hip-Hop
5179,colemanwilliam_art,Jazz
5181,harold84_art,Pop
5184,kimberlymcdonald_art,Rock
5185,longrichard_art,Jazz
5190,jenniferlloyd_art,Rock
5193,williamslisa_art,Jazz
5194,fmelendez_art,Hip-Hop
5196,bcurtis_art,Jazz
5197,patricia98_art,Pop
5198,cheryl32_art,Jazz
5202,stephaniemanning_art,Hip-Hop
5204,ashleysmith_art,Electronic
5208,nancy54_art,Electronic
5209,jeremiah43_art,Pop
5213,qtucker_art,Rock
5214,holmesstephanie_art,Electronic
5220,ytorres_art,Hip-Hop
5222,nmartinez_art,Hip-Hop
5223,saradawson_art,Hip-Hop
5229,jsimmons_art,Pop
5230,troy14_art,Hip-Hop
5232,justinnelson_art,Pop
5233,kristine30_art,Jazz
5235,xcannon_art,Rock
5236,jessicahanna_art,Jazz
5237,ostokes_art,Jazz
5238,traci88_art,Pop
5244,steelekathryn_art,Rock
5246,eric50_art,Jazz
5247,cameron95_art,Rock
5253,heather93_art,Rock
5254,rosalesjeremy_art,Electronic
5255,cmartinez_art,Pop
5257,lamgeorge_art,Hip-Hop
5259,angela86_art,Hip-Hop
5261,carpenterwilliam_art,Jazz
5264,michellenelson_art,Rock
5265,kimberlymcdaniel_art,Rock
5267,kgonzales_art,Rock
5268,janet16_art,Rock
5269,ericperez_art,Hip-Hop
5270,fflynn_art,Rock
5272,annahaynes_art,Electronic
5274,kathyschmitt_art,Jazz
5276,loriwaters_art,Jazz
5277,cbutler_art,Electronic
5279,jose39_art,Electronic
5280,evan98_art,Electronic
5287,ann09_art,Hip-Hop
5288,erinhall_art,Pop
5289,harringtontina_art,Rock
5290,gpope_art,Rock
5291,fgarza_art,Jazz
5292,morrowamanda_art,Pop
5293,cheryl93_art,Jazz
5295,davishenry_art,Electronic
5297,richard15_art,Pop
5299,tharris_art,Hip-Hop
5300,christie60_art,Hip-Hop
5301,iochoa_art,Electronic
5303,elizabethherring_art,Electronic
5304,toddchandler_art,Rock
5306,amandahunt_art,Jazz
5307,rachel61_art,Rock
5308,thompsonzachary_art,Rock
5309,jamierocha_art,Hip-Hop
5310,wfowler_art,Hip-Hop
5312,hector04_art,Jazz
5313,alexanderbonilla_art,Electronic
5314,lisa36_art,Jazz
5315,wilcoxsusan_art,Jazz
5319,alynch_art,Jazz
5322,traci27_art,Rock
5323,igriffin_art,Electronic
5325,simpsonlisa_art,Jazz
5330,qreynolds_art,Rock
5331,melissa45_art,Electronic
5332,marymccall_art,Electronic
5333,natalieclark_art,Rock
5340,michelle38_art,Hip-Hop
5343,cynthia37_art,Jazz
5344,moraleslisa_art,Pop
5346,jamie04_art,Hip-Hop
5348,christophermitchell_art,Electronic
5349,jacobstanley_art,Pop
5350,griffinjoyce_art,Jazz
5351,fowlermorgan_art,Rock
5352,robert44_art,Electronic
5353,marquezelizabeth_art,Electronic
5354,scott39_art,Hip-Hop
5355,kwaller_art,Pop
5356,alexander09_art,Rock
5360,clarkeandrew_art,Hip-Hop
5362,brownbryan_art,Pop
5363,hryan_art,Hip-Hop
5364,melissahoward_art,Pop
5365,raven07_art,Pop
5367,robinsonalex_art,Jazz
5368,brianward_art,Jazz
5370,marcabbott_art,Electronic
5372,crystal27_art,Pop
5373,collinstokes_art,Pop
5374,garciaerica_art,Pop
5375,khuynh_art,Jazz
5376,rebecca90_art,Hip-Hop
5378,yblanchard_art,Pop
5385,rose61_art,Hip-Hop
5387,kelly41_art,Hip-Hop
5388,loganjacob_art,Jazz
5389,palmererin_art,Jazz
5391,hhenson_art,Electronic
5392,davisjonathon_art,Pop
5396,collinsmax_art,Hip-Hop
5400,ybrown_art,Jazz
5401,jose81_art,Jazz
5404,charles21_art,Hip-Hop
5405,chase17_art,Pop
5407,fstone_art,Electronic
5408,aaronreed_art,Jazz
5411,jeremiah33_art,Rock
5412,annarichardson_art,Electronic
5415,moorehaley_art,Electronic
5418,johnsonkevin_art,Pop
5422,morganmichael_art,Jazz
5431,justin90_art,Jazz
5438,smithjimmy_art,Jazz
5439,fdennis_art,Pop
5440,brianlawson_art,Pop
5442,kaylabailey_art,Jazz
5445,molly01_art,Jazz
5447,epearson_art,Jazz
5448,jackie64_art,Electronic
5449,kiddrobert_art,Hip-Hop
5450,william77_art,Hip-Hop
5451,idrake_art,Pop
5452,michael38_art,Pop
5453,michaelyoung_art,Hip-Hop
5456,curtis96_art,Jazz
5457,wattsautumn_art,Jazz
5459,gjones_art,Electronic
5460,wallacebradley_art,Rock
5462,williamsjason_art,Electronic
5467,tyler60_art,Electronic
5468,ronaldrivera_art,Jazz
5469,phillip84_art,Electronic
5474,margaret78_art,Pop
5475,hernandezlauren_art,Rock
5476,sullivanshawn_art,Electronic
5477,ejohnson_art,Pop
5480,lisa37_art,Pop
5482,hopkinsandrea_art,Pop
5488,pwilson_art,Electronic
5491,matthew59_art,Rock
5492,laura46_art,Jazz
5493,ffritz_art,Pop
5496,venglish_art,Rock
5497,kellyaguirre_art,Rock
5503,branchapril_art,Hip-Hop
5504,joycebutler_art,Jazz
5505,fbaird_art,Rock
5511,gabriella30_art,Jazz
5512,fharris_art,Rock
5515,katelynmiller_art,Rock
5516,smithheather_art,Electronic
5518,jonathan53_art,Jazz
5521,christopher20_art,Electronic
5525,natashagraves_art,Jazz
5526,jackparrish_art,Pop
5528,strongmichelle_art,Electronic
5531,jason80_art,Hip-Hop
5533,christopherharrell_art,Rock
5538,richnicholas_art,Hip-Hop
5540,ufrench_art,Jazz
5541,zbailey_art,Pop
5542,rodrigueztyler_art,Hip-Hop
5543,madeline68_art,Pop
5546,daniel86_art,Hip-Hop
5547,christine78_art,Electronic
5548,danielle97_art,Rock
5549,stephanie08_art,Hip-Hop
5550,welchjames_art,Jazz
5552,yvettegarrison_art,Electronic
5553,sylvia05_art,Hip-Hop
5556,lbailey_art,Electronic
5557,jimmyclark_art,Pop
5558,lsanchez_art,Pop
5561,christine98_art,Hip-Hop
5563,rodriguezalexis_art,Pop
5566,arogers_art,Jazz
5567,jamesmcdonald_art,Electronic
5569,frostmichele_art,Hip-Hop
5572,andrew99_art,Hip-Hop
5576,darren90_art,Hip-Hop
5578,dwayne79_art,Electronic
5579,mariedavis_art,Electronic
5581,millerconnie_art,Electronic
5582,dboyd_art,Jazz
5583,qsloan_art,Pop
5585,jennifer65_art,Jazz
5586,devin89_art,Rock
5588,paul85_art,Jazz
5589,brittanypatterson_art,Pop
5590,ryansanchez_art,Electronic
5592,tkelly_art,Pop
5593,pjohnson_art,Jazz
5594,derrick86_art,Electronic
5598,danielduarte_art,Electronic
5600,tmartinez_art,Rock
5601,rebecca93_art,Rock
5603,epace_art,Hip-Hop
5604,barnesdennis_art,Electronic
5605,rebeccanichols_art,Jazz
5606,qcarter_art,Hip-Hop
5608,ashleyelliott_art,Hip-Hop
5609,mariethompson_art,Pop
5610,edgardominguez_art,Hip-Hop
5611,stephaniedyer_art,Pop
5612,vmullen_art,Rock
5613,lhouse_art,Electronic
5615,johnsonlisa_art,Rock
5616,wgarcia_art,Pop
5617,jamierodriguez_art,Electronic
5618,whiteheadabigail_art,Electronic
5622,chandlertonya_art,Electronic
5624,davisjason_art,Hip-Hop
5625,richard02_art,Rock
5627,cwagner_art,Rock
5628,williamsvictoria_art,Rock
5629,john13_art,Hip-Hop
5631,ewright_art,Hip-Hop
5632,ireyes_art,Hip-Hop
5633,rodriguezmark_art,Electronic
5635,rfleming_art,Rock
5638,gregoryarmstrong_art,Electronic
5642,tylermoreno_art,Electronic
5644,valenzueladavid_art,Pop
5647,rogerfoster_art,Pop
5650,collinsvictor_art,Rock
5654,joseph10_art,Electronic
5656,brandontaylor_art,Pop
5657,hjenkins_art,Jazz
5663,matthewmorton_art,Hip-Hop
5666,elizabeth10_art,Jazz
5668,xmoss_art,Rock
5670,lawrenceriley_art,Jazz
5671,shannonblake_art,Electronic
5672,allendanielle_art,Rock
5676,samanthaperez_art,Pop
5677,alexisvelazquez_art,Pop
5678,lorisimpson_art,Rock
5679,wramirez_art,Hip-Hop
5680,rswanson_art,Jazz
5681,rfletcher_art,Pop
5683,joseph46_art,Pop
5684,mary10_art,Hip-Hop
5691,reginald50_art,Jazz
5694,andersonkatrina_art,Jazz
5695,mmurphy_art,Rock
5697,wolfeamber_art,Rock
5698,moranjustin_art,Pop
5700,mariah04_art,Pop
5701,kylie10_art,Electronic
5706,brandy99_art,Rock
5707,cbrooks_art,Rock
5709,dennis80_art,Electronic
5710,deborahwilliams_art,Hip-Hop
5711,ericjones_art,Hip-Hop
5714,jroth_art,Electronic
5715,ericrivera_art,Jazz
5716,margaretturner_art,Rock
5717,sullivandanielle_art,Jazz
5719,jasminhuff_art,Jazz
5720,sarahhahn_art,Hip-Hop
5722,kevin15_art,Pop
5723,richard11_art,Jazz
5724,daniel11_art,Pop
5725,weisslisa_art,Hip-Hop
5727,peterblack_art,Rock
5729,robertsallison_art,Electronic
5731,george63_art,Pop
5733,johnstonsharon_art,Rock
5734,charlesmichael_art,Pop
5735,michelle74_art,Hip-Hop
5736,jgibson_art,Rock
5737,emilywiggins_art,Rock
5742,jimmymorris_art,Rock
5743,janetcampbell_art,Electronic
5745,amy69_art,Jazz
5747,gwolf_art,Rock
5748,wesleyortiz_art,Rock
5750,pchapman_art,Pop
5751,benjamindavis_art,Hip-Hop
5752,jenniferbyrd_art,Electronic
5754,teresapowers_art,Jazz
5760,crystalcisneros_art,Rock
5761,gregory17_art,Electronic
5762,chaddonovan_art,Rock
5763,darmstrong_art,Electronic
5764,mary15_art,Rock
5766,qmoore_art,Jazz
5767,melanie82_art,Pop
5769,hahntina_art,Electronic
5772,matthew18_art,Rock
5773,bonniegibson_art,Pop
5774,caleb38_art,Jazz
5778,loganschneider_art,Pop
5781,kathleen95_art,Jazz
5782,timothythompson_art,Pop
5784,michaelwilliams_art,Pop
5788,jnavarro_art,Electronic
5789,victor99_art,Jazz
5794,beckerkimberly_art,Pop
5795,markthomas_art,Rock
5796,joseph61_art,Hip-Hop
5797,reginabates_art,Pop
5798,nelsonmegan_art,Hip-Hop
5800,johnsontonya_art,Jazz
5809,jessica85_art,Jazz
5810,floressteven_art,Rock
5815,michael61_art,Electronic
5816,zmoore_art,Electronic
5817,sparks_art,Electronic
5821,rachelduke_art,Electronic
5822,carl75_art,Electronic
5823,umoreno_art,Electronic
5825,margaretjones_art,Electronic
5829,moorechelsea_art,Jazz
5832,erikhernandez_art,Rock
5837,fergusonkim_art,Jazz
5841,sandrafox_art,Pop
5842,colebrandon_art,Pop
5846,markmorgan_art,Electronic
5847,rtorres_art,Electronic
5850,gibbsthomas_art,Jazz
5852,paul19_art,Electronic
5853,joseph52_art,Electronic
5854,nbryant_art,Electronic
5856,wanda82_art,Jazz
5857,benjamin94_art,Pop
5860,rickymullins_art,Pop
5861,william62_art,Pop
5862,christian14_art,Hip-Hop
5863,wgraham_art,Hip-Hop
5864,lawrencecain_art,Rock
5865,xwalker_art,Pop
5867,todd46_art,Hip-Hop
5868,jefferykirk_art,Pop
5871,ricardopadilla_art,Electronic
5872,gsanchez_art,Electronic
5875,monteskristy_art,Jazz
5878,petersonmegan_art,Rock
5880,perezjustin_art,Hip-Hop
5881,ifreeman_art,Rock
5882,ujacobson_art,Electronic
5883,stacey10_art,Rock
5885,matthew43_art,Jazz
5886,handrade_art,Electronic
5889,uhuff_art,Electronic
5890,joseph64_art,Jazz
5892,tracey22_art,Hip-Hop
5901,scottsullivan_art,Pop
5902,janet21_art,Pop
5904,fnash_art,Rock
5905,chapmanashley_art,Jazz
5906,gibsonstacey_art,Electronic
5908,smithdakota_art,Pop
5910,monica25_art,Rock
5914,suejackson_art,Jazz
5916,diamond10_art,Hip-Hop
5917,robert18_art,Rock
5921,middletondenise_art,Pop
5922,tyoung_art,Electronic
5923,christy88_art,Electronic
5927,aprilvincent_art,Rock
5929,adam94_art,Hip-Hop
5931,tbell_art,Pop
5934,ashley56_art,Jazz
5937,kimberly78_art,Rock
5938,lanedonald_art,Hip-Hop
5939,uhiggins_art,Rock
5940,joshua02_art,Electronic
5945,paul30_art,Jazz
5946,greenecurtis_art,Electronic
5948,tranalisha_art,Hip-Hop
5956,janetpayne_art,Jazz
5959,melendezkathryn_art,Jazz
5960,arielhernandez_art,Hip-Hop
5961,alan01_art,Rock
5962,utaylor_art,Electronic
5964,matthew64_art,Rock
5965,daniellelittle_art,Jazz
5966,gilbertmichael_art,Hip-Hop
5970,perkinsian_art,Electronic
5973,tbrown_art,Hip-Hop
5974,margaretmccullough_art,Hip-Hop
5975,cbrowning_art,Hip-Hop
5976,beanjoy_art,Pop
5977,lisaduke_art,Pop
5978,andrewaguilar_art,Hip-Hop
5979,julie66_art,Pop
5980,snyderamy_art,Rock
5983,sharon94_art,Electronic
5984,cchan_art,Electronic
5986,caseywilson_art,Jazz
5987,pmoore_art,Electronic
5988,sarahmiller_art,Pop
5989,christythomas_art,Electronic
5991,danielfisher_art,Pop
5993,joansmith_art,Pop
5996,amandacole_art,Rock
6002,larabrian_art,Hip-Hop
6003,tiffanywalker_art,Electronic
6007,mitchelljennifer_art,Electronic
6008,hmelton_art,Pop
6009,imiller_art,Jazz
6012,xdeleon_art,Pop
6013,mblackwell_art,Electronic
6015,tammy45_art,Hip-Hop
6016,pwolfe_art,Pop
6017,jacksonrobert_art,Rock
6019,karen40_art,Jazz
6020,milleralicia_art,Jazz
6022,garrettjeffrey_art,Jazz
6027,lindajohnson_art,Jazz
6028,webbkathy_art,Pop
6029,greenmiguel_art,Jazz
6031,judy33_art,Hip-Hop
6033,sanchezjulia_art,Jazz
6037,brian57_art,Hip-Hop
6040,ariasmark_art,Hip-Hop
6043,ryanmiranda_art,Pop
6045,vscott_art,Pop
6047,briansilva_art,Jazz
6049,eberg_art,Electronic
6053,jeffreycortez_art,Pop
6055,obrienjodi_art,Electronic
6056,mpena_art,Pop
6057,kathy84_art,Electronic
6061,darrell89_art,Hip-Hop
6063,ashley32_art,Rock
6064,jacqueline57_art,Pop
6066,cameron87_art,Rock
6067,elizabethramirez_art,Pop
6068,haydenscott_art,Electronic
6070,brian13_art,Rock
6072,ogarrison_art,Hip-Hop
6073,bartlettdeanna_art,Rock
6075,sheilalee_art,Rock
6076,steven12_art,Rock
6079,thomassarah_art,Jazz
6080,wfernandez_art,Pop
6081,erica71_art,Electronic
6082,fernando51_art,Rock
6083,colin30_art,Electronic
6084,debrasanchez_art,Rock
6086,juliemiller_art,Jazz
6089,paynemichael_art,Electronic
6091,zgreer_art,Hip-Hop
6093,kara49_art,Hip-Hop
6094,brendanwilliams_art,Hip-Hop
6097,mendozanorma_art,Jazz
6099,pthompson_art,Electronic
6100,perkinskatherine_art,Electronic
6103,jwiley_art,Electronic
6104,gravesjames_art,Pop
6105,fprice_art,Pop
6106,lisa74_art,Hip-Hop
6107,lgrant_art,Jazz
6108,sheilamorris_art,Pop
6109,xrollins_art,Electronic
6111,stephensmark_art,Electronic
6112,operez_art,Hip-Hop
6113,bhill_art,Electronic
6114,christinareid_art,Rock
6116,tara46_art,Pop
6126,stevensjessica_art,Pop
6127,george47_art,Hip-Hop
6131,christy03_art,Pop
6132,ramosmichael_art,Jazz
6135,sherry86_art,Hip-Hop
6137,emily76_art,Pop
6138,jessicamora_art,Rock
6140,ana87_art,Rock
6141,smithkaren_art,Electronic
6142,vmcguire_art,Hip-Hop
6143,ivalencia_art,Electronic
6145,abradley_art,Pop
6147,millertyler_art,Pop
6149,john52_art,Jazz
6150,rmartin_art,Rock
6151,melanie81_art,Hip-Hop
6154,deborah38_art,Electronic
6156,williamsmorgan_art,Pop
6157,kingmichael_art,Rock
6158,william76_art,Pop
6159,ccaldwell_art,Hip-Hop
6161,brandon40_art,Pop
6163,sandovalkatherine_art,Hip-Hop
6164,cmedina_art,Hip-Hop
6168,jean42_art,Rock
6169,taylorjacob_art,Rock
6170,seanellison_art,Hip-Hop
6172,jamesdavis_art,Electronic
6174,rebeccaandrade_art,Pop
6176,whitemark_art,Pop
6177,bradleyfrench_art,Electronic
6179,breynolds_art,Pop
6180,wrice_art,Rock
6182,znewman_art,Jazz
6185,melanie64_art,Jazz
6186,wmyers_art,Rock
6189,irobinson_art,Electronic
6190,kellypratt_art,Hip-Hop
6191,cmoore_art,Jazz
6195,crystal37_art,Hip-Hop
6197,williamsmisty_art,Electronic
6198,campbellanthony_art,Rock
6199,rickeybates_art,Rock
6200,ryansuzanne_art,Rock
6202,victoria29_art,Rock
6205,elizabethchandler_art,Pop
6208,lutzgeorge_art,Electronic
6210,amy71_art,Electronic
6211,brittanydavis_art,Rock
6212,emilyjones_art,Electronic
6214,fitzgeraldjacob_art,Electronic
6219,danalawrence_art,Rock
6220,morawilliam_art,Hip-Hop
6223,utorres_art,Pop
6225,xthornton_art,Jazz
6226,kristin15_art,Jazz
6229,hollygreene_art,Pop
6230,valerie51_art,Jazz
6232,pamela75_art,Hip-Hop
6234,qwoods_art,Rock
6235,craneveronica_art,Jazz
6237,gallagherkimberly_art,Jazz
6239,carly87_art,Rock
6244,mooregabriel_art,Jazz
6245,polson_art,Pop
6246,cjohnson_art,Jazz
6247,mindywiggins_art,Jazz
6248,christina77_art,Pop
6249,hughesmatthew_art,Jazz
6250,james87_art,Electronic
6251,craigsilva_art,Electronic
6252,albertparker_art,Jazz
6253,ybenjamin_art,Pop
6254,gabriel87_art,Pop
6255,nguyendaniel_art,Electronic
6256,thomas34_art,Hip-Hop
6257,james50_art,Rock
6258,brandon76_art,Rock
6260,anaking_art,Jazz
6261,cmorton_art,Electronic
6263,bbailey_art,Jazz
6264,danielyoung_art,Rock
6265,millernatasha_art,Jazz
6267,jack97_art,Rock
6268,kennethwright_art,Hip-Hop
6269,floresandrew_art,Electronic
6272,rachelrivera_art,Jazz
6273,michaelortiz_art,Rock
6274,clayton90_art,Hip-Hop
6276,ewingadrian_art,Pop
6279,judywilliams_art,Electronic
6280,dmeadows_art,Jazz
6282,tcannon_art,Hip-Hop
6283,corey07_art,Jazz
6284,bbarrett_art,Electronic
6285,wattsdana_art,Hip-Hop
6286,istevens_art,Hip-Hop
6291,duffyjack_art,Jazz
6293,robertdavis_art,Pop
6294,xlewis_art,Hip-Hop
6300,jenkinsnancy_art,Jazz
6302,donaldeaton_art,Electronic
6303,rickyfisher_art,Rock
6304,twilliams_art,Hip-Hop
6306,antonionorman_art,Hip-Hop
6307,charleshogan_art,Pop
6309,ariana99_art,Hip-Hop
6311,marissa03_art,Hip-Hop
6315,josephbrown_art,Rock
6316,zsanchez_art,Electronic
6319,amandabutler_art,Jazz
6322,jsanchez_art,Electronic
6323,justin46_art,Jazz
6324,stevenslaura_art,Electronic
6325,matthewmiller_art,Rock
6326,murraydaniel_art,Pop
6336,hopkinsashley_art,Electronic
6339,bradley14_art,Pop
6342,marktucker_art,Rock
6343,holly93_art,Pop
6344,imoore_art,Pop
6345,dukesabrina_art,Jazz
6346,kevin49_art,Electronic
6347,lisagarner_art,Rock
6354,xbaker_art,Hip-Hop
6356,ugutierrez_art,Rock
6357,gbennett_art,Rock
6359,bmurray_art,Jazz
6360,johnsonthomas_art,Hip-Hop
6361,ocuevas_art,Jazz
6364,mark49_art,Rock
6367,lindsay11_art,Pop
6369,michaelpeterson_art,Pop
6372,morroweric_art,Rock
6373,shannonlove_art,Electronic
6374,christopherholt_art,Jazz
6376,sweeneyvictor_art,Pop
6381,matthew64_art,Jazz
6382,craigpearson_art,Rock
6383,eric16_art,Hip-Hop
6384,andrea82_art,Electronic
6386,daniel05_art,Rock
6387,jenniferwhite_art,Jazz
6389,tperkins_art,Jazz
6390,emilybutler_art,Hip-Hop
6391,mayrebecca_art,Jazz
6393,perezsandra_art,Electronic
6394,wumelissa_art,Pop
6395,ortegamark_art,Pop
6398,atucker_art,Hip-Hop
6399,mary53_art,Electronic
6401,robertsbrenda_art,Hip-Hop
6402,collinspatricia_art,Pop
6404,rebecca93_art,Jazz
6405,jarvisjanet_art,Hip-Hop
6406,calvin54_art,Electronic
6407,martin83_art,Jazz
6409,william18_art,Hip-Hop
6410,marybuckley_art,Electronic
6412,bridgetpeterson_art,Jazz
6414,olsonryan_art,Pop
6415,chelsey29_art,Pop
6416,john83_art,Jazz
6418,ethompson_art,Electronic
6420,blackwelljohn_art,Pop
6421,ann39_art,Hip-Hop
6422,matthewcruz_art,Rock
6424,aaron44_art,Hip-Hop
6426,nelsonbrandon_art,Pop
6428,gonzalezaaron_art,Electronic
6429,christopher52_art,Pop
6431,ibryant_art,Rock
6433,omiller_art,Pop
6434,qharper_art,Hip-Hop
6437,bweeks_art,Pop
6439,brucecaleb_art,Hip-Hop
6441,emilydunn_art,Rock
6442,karen09_art,Electronic
6443,michellerichardson_art,Electronic
6449,robinsonlisa_art,Pop
6461,juliewilson_art,Hip-Hop
6462,johnsonwillie_art,Electronic
6465,douglas37_art,Hip-Hop
6468,yortiz_art,Electronic
6469,cynthiapowell_art,Pop
6470,michelle02_art,Rock
6473,jimenezrobert_art,Jazz
6479,stephaniemckinney_art,Rock
6480,john66_art,Electronic
6481,angela20_art,Rock
6482,beckjeffrey_art,Rock
6483,wperry_art,Pop
6484,carla67_art,Rock
6485,starkdenise_art,Pop
6486,poncestacey_art,Electronic
6487,ronaldbrown_art,Electronic
6489,murrayashley_art,Hip-Hop
6492,hdavis_art,Pop
6493,browndavid_art,Rock
6494,ulam_art,Pop
6495,kellysara_art,Hip-Hop
6497,pricejennifer_art,Jazz
6499,ashleychavez_art,Pop
6500,vegasamantha_art,Pop
6502,brownjulian_art,Jazz
6511,vwilliams_art,Pop
6514,fredhawkins_art,Jazz
6520,patricia86_art,Pop
6522,mary41_art,Jazz
6524,andrew54_art,Pop
6526,leslieturner_art,Jazz
6527,xreed_art,Electronic
6528,martinryan_art,Hip-Hop
6530,qgonzalez_art,Electronic
6531,desiree90_art,Electronic
6532,sherrywhite_art,Electronic
6534,andrewschristopher_art,Electronic
6535,lmunoz_art,Jazz
6537,miguel90_art,Electronic
6541,zjames_art,Hip-Hop
6543,pamela11_art,Pop
6545,robert13_art,Jazz
6547,maldonadojared_art,Rock
